Run ID	Country	Date	Lat Lon
SRR3182127	USA	2014-01-24	38.984652 N 77.094709 W
ERR479546	Germany	2011/2013	
ERR1190584	China	2014	
ERR262944	Germany	2011	
ERR1018249	China	2012	
ERR210006	Denmark	2008-2010	
ERR414667	Spain	2008/2010	
ERR480800	France	2004/2006	
ERR209260	Denmark	2008-2010	
ERR479434	Germany	2011/2013	
SRR2082447	Canada	2013	53.520710 N 113.524239 W
ERR480846	France	2004/2006	
SRR1106691	China	2011.12-2012.01	32056.10""-118412.95
ERR527132	China	2011	
ERR527177	China	2011	
ERR748111	Germany	2011/2014	
SRR3191664	USA	2014-02-27	38.984652 N 77.094709 W
ERR1018309	China	2012	
ERR321524	Denmark	2008-2010	
SRR1750102	USA	30-Jun-2014	40.67 N 73.99 W
SRR2089010	Canada	2013-03-25	49 N 123 W
SRR3183506	USA	2013-12-06	38.984652 N 77.094709 W
ERR321298	Denmark	2008-2010	
ERR528302	China	2011	
ERR209365	Denmark	2008-2010	
ERR209657	Spain	2008-2010	
SRR4074314	Italy	2013	
ERR414248	Denmark	2008/2010	
ERR209488	Denmark	2008-2010	
ERR1018300	China	2012	
SRR3501873	Singapore	2015-06-19	1.33 N 103.75 E
ERR480704	France	2004/2006	
ERR414335	Denmark	2008/2010	
ERR478970	France	2004/2006	
ERR1190535	China	2014	
ERR321555	Denmark	2008-2010	
ERR210377	Denmark	2008-2010	
ERR748449	Germany	2011/2014	
ERR1190837	China	2014	
ERR210306	Denmark	2008-2010	
SRR2566042	Canada	2010-03-08	45.50 N 73.63 W
ERR589571	China	2012	
ERR209771	Spain	2008-2010	
ERR414362	Spain	2008/2010	
ERR225949	Germany	22-08-2009	
SRR3098772	Greece	26-Feb-2013	39.7190 N 20.604 E
ERR748199	Germany	2011/2014	
ERR527127	China	2011	
SRR2566025	Canada	2010-02-25	45.50 N 73.63 W
SRR3535020	USA	2014-04-02	31.5343 N 89.10706 W
SRR2938592	El Salvador	17-Jan-2014	none
ERR209095	Denmark	2008-2010	
SRR2565548	Canada	2010-05-19	45.50 N 73.63 W
ERR479322	France	2004/2006	
ERR209486	Denmark	2008-2010	
ERR748149	Germany	2011/2014	
ERR479432	Germany	2011/2013	
SRR3181914	USA	2013-12-18	38.984652 N 77.094709 W
ERR414293	Denmark	2008/2010	
ERR1018205	China	2012	
ERR479384	France	2004/2006	
ERR420353	Pacific Ocean	2011/2012	
ERR1018225	China	2012	
ERR480747	France	2004/2006	
SRR1616983	Germany	21-Jun-2012	48 N 8 E
ERR209523	Denmark	2008-2010	
SRR3993046	China	Oct-2010	43.95 N 116.26 E
ERR210676	Spain	2008-2010	
ERR748085	Germany	2011/2014	
ERR414258	Denmark	2008/2010	
ERR321207	Denmark	2008-2010	
ERR318702	USA	01/05/2006	
ERR1190707	China	2014	
ERR1190662	China	2014	
SRR4236673	Canada	2015-06-16	49.2500 N 123.1000 W
SRR1535402	China	2013	22.55 N 113.24 E
SRR3736987	USA	2012-10-23	40.829 N 96.667 W
ERR479590	Germany	2011/2013	
ERR414259	Denmark	2008/2010	
ERR414270	Denmark	2008/2010	
ERR748148	Germany	2011/2014	
ERR1190955	China	2014	
SRR1168486	USA	Sep-2013	32.65627, -90.20933
SRR3182116	USA	2014-01-24	38.984652 N 77.094709 W
ERR480683	France	2004/2006	
ERR480589	France	2004/2006	
ERR321336	Denmark	2008-2010	
ERR209658	Spain	2008-2010	
ERR210053	Denmark	2008-2010	
SRR1624852	USA	2012-04-11	38.984652 N 77.094709 W
SRR2298559	Finland	2004-05-03	
ERR414653	Spain	2008/2010	
ERR321373	Denmark	2008-2010	
SRR3182125	USA	2014-01-24	38.984652 N 77.094709 W
ERR209320	Denmark	2008-2010	
ERR748011	Germany	2011/2014	
ERR260499	Germany	2011	
SRR2155317	Germany	Nov-2010	not applicable
ERR748387	Germany	2011/2014	
ERR480713	France	2004/2006	
ERR209466	Denmark	2008-2010	
SRR2155354	Germany	Nov-2011	not applicable
ERR1018211	China	2012	
ERR209301	Denmark	2008-2010	
SRR2565983	Canada	2011-04-28	45.50 N 73.63 W
ERR480623	France	2004/2006	
ERR209129	Denmark	2008-2010	
ERR480658	France	2004/2006	
ERR209674	Spain	2008-2010	
SRR545932	Canada	2004	53.520710 -113.524239
ERR1190670	China	2014	
SRR2062629	USA	01-Jul-2013	43.727094 N 72.425964 W
ERR748179	Germany	2011/2014	
ERR318703	USA	01/05/2006	
ERR209641	Spain	2008-2010	
ERR209526	Denmark	2008-2010	
ERR1018297	China	2012	
ERR528336	China	2011	
ERR589536	China	2012	
ERR479521	Germany	2011/2013	
ERR209297	Denmark	2008-2010	
ERR479071	France	2004/2006	
ERR210163	Denmark	2008-2010	
ERR210654	Spain	2008-2010	
ERR528738	China	2011	
SRR3183617	USA	2014-01-16	38.984652 N 77.094709 W
ERR480763	France	2004/2006	
SRR4032564	USA	2013	29.77152983140313 N 95.22124444140628 W
ERR210747	Spain	2008-2010	
SRR3313079	Luxembourg	2012-08-03	49.5 N 6.2 E
ERR1190640	China	2014	
ERR748095	Germany	2011/2014	
ERR210096	Denmark	2008-2010	
ERR748420	Germany	2011/2014	
ERR525804	Denmark	2008/2010	
ERR414478	Spain	2008/2010	
ERR1578696	China	2013	
ERR479486	Germany	2011/2013	
ERR210484	Spain	2008-2010	
ERR1190892	China	2014	
ERR748457	Germany	2011/2014	
ERR527030	China	2011	
ERR209629	Spain	2008-2010	
ERR748143	Germany	2011/2014	
ERR209779	Spain	2008-2010	
ERR589816	China	2012	
ERR209424	Denmark	2008-2010	
ERR209960	Denmark	2008-2010	
SRR1438011	Germany	01. Feb 11	52.529611 13.401343
ERR225947	Germany	16-08-2009	
ERR748395	Germany	2011/2014	
ERR321572	Denmark	2008-2010	
ERR209447	Denmark	2008-2010	
ERR1190681	China	2014	
ERR1190712	China	2014	
SRR3181915	USA	2013-12-18	38.984652 N 77.094709 W
ERR1018310	China	2012	
SRR2155335	Germany	May-2011	not applicable
SRR3208484	USA	16-Dec-2013	43.5170 N 116.2560 W
ERR209667	Spain	2008-2010	
SRR3182132	USA	2014-01-24	38.984652 N 77.094709 W
ERR414776	Spain	2008/2010	
SRR3182144	USA	2014-01-24	38.984652 N 77.094709 W
ERR414427	Spain	2008/2010	
ERR589735	China	2012	
ERR209575	Spain	2008-2010	
ERR480958	Germany	2011/2013	
ERR480630	France	2004/2006	
SRR2566055	Canada	2010-03-15	45.50 N 73.63 W
ERR1578709	China	2013	
ERR480828	France	2004/2006	
ERR748311	Germany	2011/2014	
ERR321392	Denmark	2008-2010	
SRR4074261	Italy	2013	
ERR414540	Denmark	2008/2010	
SRR4074305	Italy	2013	
ERR748130	Germany	2011/2014	
ERR209470	Denmark	2008-2010	
ERR414291	Denmark	2008/2010	
SRR1761776	Peru	2012	5.68 S 73.33 W
SRR2938231	Peru	15-Jan-2012	
SRR2566067	Canada	2010-04-19	45.50 N 73.63 W
ERR1190627	China	2014	
ERR209240	Denmark	2008-2010	
ERR480943	Germany	2011/2013	
ERR414606	Denmark	2008/2010	
ERR479594	Germany	2011/2013	
ERR321621	Denmark	2008-2010	
ERR414323	Denmark	2008/2010	
ERR1578641	China	2013	
ERR209406	Denmark	2008-2010	
ERR408142	Spain	2012-06-06	
ERR414401	Spain	2008/2010	
ERR525979	Denmark	2008/2010	
SRR4074357	Italy	2013	
ERR748360	Germany	2011/2014	
ERR480863	France	2004/2006	
ERR321269	Denmark	2008-2010	
ERR210173	Denmark	2008-2010	
ERR318685	USA	01/05/2006	
ERR1018232	China	2012	
SRR2583981	Canada	2010-02-23	45.50 N 73.63 W
ERR748234	Germany	2011/2014	
ERR414246	Denmark	2008/2010	
SRR2938608	Peru	15-Jan-2013	
SRR2183685	USA	06-06-2014	
ERR414290	Denmark	2008/2010	
ERR479402	France	2004/2006	
SRR2298560	Finland	1999-10-18	
ERR525816	Denmark	2008/2010	
ERR414322	Denmark	2008/2010	
ERR748472	Germany	2011/2014	
SRR2566024	Canada	2010-02-22	45.50 N 73.63 W
ERR209857	Spain	2008-2010	
SRR3501887	Singapore	2015-07-16	1.33 N 103.75 E
ERR414295	Denmark	2008/2010	
ERR479369	France	2004/2006	
ERR321161	Denmark	2008-2010	
SRR1631523	USA	2013-02-14	38.984652 N 77.094709 W
SRR3737006	USA	2012-08-27	40.829 N 96.667 W
SRR2155375	Germany	Feb-2010	not applicable
ERR748392	Germany	2011/2014	
SRR4451631	USA	2014-06-05	39.288462639338995 N 76.62594594061375 W
ERR527169	China	2011	
SRR2089201	Canada	2013-01-21	49 N 123 W
SRR3917694	USA	2013-04-03	40.829 N 96.667 W
SRR4032567	USA	2013	29.77152983140313 N 95.22124444140628 W
ERR1018235	China	2012	
ERR209060	Denmark	2008-2010	
ERR479231	France	2004/2006	
ERR1018209	China	2012	
SRR3737001	USA	2012-09-06	40.829 N 96.667 W
ERR414716	Spain	2008/2010	
ERR209697	Spain	2008-2010	
SRR1535311	China	2011	22.55 N 113.24 E
ERR748207	Germany	2011/2014	
ERR209298	Denmark	2008-2010	
SRR2155356	Germany	Nov-2009	not applicable
ERR414462	Spain	2008/2010	
ERR414761	Spain	2008/2010	
ERR748494	Germany	2011/2014	
ERR481020	Germany	2011/2013	
ERR748429	Germany	2011/2014	
ERR321502	Denmark	2008-2010	
ERR414791	Spain	2008/2010	
ERR480694	France	2004/2006	
SRR4032467	USA	2013	29.77152983140312 N 95.22124444140627 W
SRR3183597	USA	2014-01-16	38.984652 N 77.094709 W
SRR3187098	USA	2014-03-28	38.984652 N 77.094709 W
ERR209687	Spain	2008-2010	
ERR589531	China	2012	
ERR1190875	China	2014	
ERR321280	Denmark	2008-2010	
ERR414729	Spain	2008/2010	
ERR748059	Germany	2011/2014	
ERR748390	Germany	2011/2014	
ERR210495	Spain	2008-2010	
SRR2566050	Canada	2010-03-15	45.50 N 73.63 W
ERR748475	Germany	2011/2014	
ERR209224	Denmark	2008-2010	
ERR589751	China	2012	
SRR3184255	USA	2014-01-28	38.984652 N 77.094709 W
ERR209900	Spain	2008-2010	
ERR481049	Germany	2011/2013	
SRR2940946	USA	2012-07-05	Not applicable
ERR527164	China	2011	
ERR414603	Denmark	2008/2010	
SRR1535306	China	2011	22.55 N 113.24 E
ERR525995	Denmark	2008/2010	
SRR3313078	Luxembourg	2013-01-11	49.5 N 6.2 E
ERR414748	Spain	2008/2010	
ERR748486	Germany	2011/2014	
ERR748393	Germany	2011/2014	
ERR748176	Germany	2011/2014	
ERR209467	Denmark	2008-2010	
ERR528317	China	2011	
ERR527151	China	2011	
ERR589547	China	2012	
ERR748181	Germany	2011/2014	
ERR748428	Germany	2011/2014	
ERR209449	Denmark	2008-2010	
ERR210043	Denmark	2008-2010	
ERR748073	Germany	2011/2014	
ERR481047	Germany	2011/2013	
ERR414583	Denmark	2008/2010	
SRR2565921	Canada	2010-11-23	45.50 N 73.63 W
SRR2938330	Peru	15-Jan-2013	
ERR321200	Denmark	2008-2010	
ERR748183	Germany	2011/2014	
ERR210217	Denmark	2008-2010	
ERR209330	Denmark	2008-2010	
ERR480699	France	2004/2006	
ERR748368	Germany	2011/2014	
ERR210093	Denmark	2008-2010	
ERR321431	Denmark	2008-2010	
ERR479394	France	2004/2006	
SRR2938469	El Salvador	14-Jan-2014	
SRR3313044	Luxembourg	2012-09-07	49.5 N 6.2 E
ERR480942	Germany	2011/2013	
ERR748312	Germany	2011/2014	
ERR414651	Spain	2008/2010	
SRR3992966	China	Oct-2010	43.95 N 116.23 E
ERR321400	Denmark	2008-2010	
ERR748033	Germany	2011/2014	
ERR420360	Pacific Ocean	2011/2012	
ERR414682	Spain	2008/2010	
ERR321435	Denmark	2008-2010	
ERR318701	USA	01/05/2006	
ERR1018272	China	2012	
ERR209686	Spain	2008-2010	
ERR480897	France	2004/2006	
ERR209237	Denmark	2008-2010	
ERR589574	China	2012	
ERR1190607	China	2014	
ERR748044	Germany	2011/2014	
SRR2566017	Canada	2010-02-03	45.50 N 73.63 W
ERR748492	Germany	2011/2014	
ERR209077	Denmark	2008-2010	
ERR1018265	China	2012	
ERR480937	Germany	2011/2013	
ERR748185	Germany	2011/2014	
ERR321267	Denmark	2008-2010	
SRR2155180	Germany	Nov-2010	not applicable
ERR480540	France	2004/2006	
SRR2583965	Canada	2010-01-05	45.50 N 73.63 W
SRR1761752	USA	2013	35.21 N 97.43 W
ERR748448	Germany	2011/2014	
SRR2297848	Finland	2004-05-01	
ERR210037	Denmark	2008-2010	
ERR414518	Denmark	2008/2010	
SRR2183701	USA	07-02-2014	
ERR414552	Denmark	2008/2010	
ERR209201	Denmark	2008-2010	
SRR1747060	Kenya	26-Jul-2012	2.717 S 37.1 E
ERR479595	Germany	2011/2013	
ERR1190714	China	2014	
ERR210153	Denmark	2008-2010	
ERR479576	Germany	2011/2013	
ERR209525	Denmark	2008-2010	
ERR1190942	China	2014	
ERR480567	France	2004/2006	
ERR1190966	China	2014	
ERR209243	Denmark	2008-2010	
ERR210714	Spain	2008-2010	
ERR210243	Denmark	2008-2010	
SRR3992994	Mongolia	Jun-2013	47.19 N 110.39 E
ERR209778	Spain	2008-2010	
SRR3501862	Singapore	2015-06-12	1.33 N 103.75 E
ERR748134	Germany	2011/2014	
ERR527039	China	2011	
SRR4444845	USA	2014-06-04	39.288462639338995 N 76.62594594061375 W
ERR479304	France	2004/2006	
ERR210007	Denmark	2008-2010	
ERR321231	Denmark	2008-2010	
ERR209702	Spain	2008-2010	
ERR748167	Germany	2011/2014	
SRR2298266	Finland	2001-05-20	
ERR1018217	China	2012	
ERR480610	France	2004/2006	
ERR1190551	China	2014	
SRR2968857	India	23-Apr-2014	30.33 N 76.49000000000001 E
SRR3181998	USA	2013-12-18	38.984652 N 77.094709 W
ERR321426	Denmark	2008-2010	
ERR414495	Spain	2008/2010	
ERR479368	France	2004/2006	
ERR210090	Denmark	2008-2010	
ERR480966	Germany	2011/2013	
ERR321501	Denmark	2008-2010	
ERR526052	Denmark	2008/2010	
ERR748057	Germany	2011/2014	
ERR479337	France	2004/2006	
ERR480569	France	2004/2006	
ERR1190648	China	2014	
SRR2938526	Peru	15-Jan-2012	
SRR2565824	Canada	2010-07-27	45.50 N 73.63 W
ERR589871	China	2012	
ERR1190586	China	2014	
SRR3736995	USA	2012-10-05	40.829 N 96.667 W
ERR209226	Denmark	2008-2010	
SRR1611146	Luxembourg	1/11/12	49.5134139 N 0.006.0179250 E
SRR2298568	Finland	2001-05-14	
ERR321201	Denmark	2008-2010	
ERR748067	Germany	2011/2014	
ERR748151	Germany	2011/2014	
SRR3536228	USA	2014-04-08	31.6733 N 89.5875 W
ERR209288	Denmark	2008-2010	
ERR748184	Germany	2011/2014	
SRR3181908	USA	2013-12-18	38.984652 N 77.094709 W
ERR209564	Spain	2008-2010	
SRR2938615	Peru	15-Jan-2013	
ERR480514	France	2004/2006	
ERR480834	France	2004/2006	
ERR480621	France	2004/2006	
ERR321334	Denmark	2008-2010	
SRR2082445	Canada	2013	53.520710 N 113.524239 W
ERR480912	France	2004/2006	
SRR3313048	Luxembourg	2012-09-27	49.5 N 6.2 E
ERR414273	Denmark	2008/2010	
ERR209328	Denmark	2008-2010	
ERR209125	Denmark	2008-2010	
ERR210110	Denmark	2008-2010	
ERR209905	Spain	2008-2010	
SRR2566060	Canada	2009-11-16	45.50 N 73.63 W
ERR480547	France	2004/2006	
ERR479285	France	2004/2006	
SRR1631315	USA	2013-01-17	38.984652 N 77.094709 W
ERR479549	Germany	2011/2013	
ERR321476	Denmark	2008-2010	
ERR480836	France	2004/2006	
ERR1190538	China	2014	
ERR527138	China	2011	
SRR3654270	Norway	Jun-2014	59.21812294905911 N 10.936937648436924 E
ERR525848	Denmark	2008/2010	
ERR526043	Denmark	2008/2010	
ERR479580	Germany	2011/2013	
SRR3182099	USA	2014-01-24	38.984652 N 77.094709 W
ERR478967	France	2004/2006	
SRR1238407	Denmark	Nov-2012	55.68N 12.57E
ERR321471	Denmark	2008-2010	
ERR209128	Denmark	2008-2010	
ERR1190932	China	2014	
ERR1190674	China	2014	
SRR2565537	Canada	2010-04-21	45.50 N 73.63 W
SRR3100155	Israel	2013-03-22	29.581368 N 34.965274 E
SRR3182137	USA	2014-01-24	38.984652 N 77.094709 W
SRR2566022	Canada	2010-02-10	45.50 N 73.63 W
ERR479420	Germany	2011/2013	
SRR2297846	Finland	2001-07-02	
ERR414539	Denmark	2008/2010	
SRR3191673	USA	2014-04-04	38.984652 N 77.094709 W
ERR209796	Spain	2008-2010	
SRR3737013	USA	2012-11-05	40.829 N 96.667 W
ERR209256	Denmark	2008-2010	
SRR2565954	Canada	2011-03-11	45.50 N 73.63 W
ERR414742	Spain	2008/2010	
ERR414578	Denmark	2008/2010	
ERR481072	Germany	2011/2013	
ERR414450	Spain	2008/2010	
ERR478965	France	2004/2006	
ERR209515	Denmark	2008-2010	
ERR210620	Spain	2008-2010	
SRR4032513	USA	2013	29.77152983140312 N 95.22124444140627 W
SRR1535346	China	2012	22.55 N 113.24 E
ERR525720	Denmark	2008/2010	
ERR414504	Spain	2008/2010	
ERR321279	Denmark	2008-2010	
ERR589789	China	2012	
ERR1190836	China	2014	
ERR209565	Spain	2008-2010	
SRR3313062	Luxembourg	2012-09-21	49.5 N 6.2 E
ERR748209	Germany	2011/2014	
SRR1750094	USA	30-Jun-2014	40.68 N 73.98 W
ERR209426	Denmark	2008-2010	
ERR414538	Denmark	2008/2010	
ERR1018233	China	2012	
ERR480768	France	2004/2006	
ERR748206	Germany	2011/2014	
ERR1190973	China	2014	
ERR479395	France	2004/2006	
SRR4074268	Italy	2013	
ERR748201	Germany	2011/2014	
ERR748140	Germany	2011/2014	
ERR748485	Germany	2011/2014	
ERR748198	Germany	2011/2014	
ERR480831	France	2004/2006	
SRR2155176	Germany	Nov-2009	not applicable
ERR589762	China	2012	
ERR527078	China	2011	
ERR321372	Denmark	2008-2010	
ERR210422	Spain	2008-2010	
SRR1616986	Germany	21-Jun-2012	48 N 8 E
ERR481051	Germany	2011/2013	
ERR748158	Germany	2011/2014	
ERR589564	China	2012	
ERR527212	China	2011	
ERR209846	Spain	2008-2010	
ERR210112	Denmark	2008-2010	
ERR479555	Germany	2011/2013	
ERR321437	Denmark	2008-2010	
ERR480999	Germany	2011/2013	
ERR480998	Germany	2011/2013	
ERR1018239	China	2012	
ERR209257	Denmark	2008-2010	
ERR748343	Germany	2011/2014	
ERR321117	Denmark	2008-2010	
ERR748489	Germany	2011/2014	
ERR414282	Denmark	2008/2010	
ERR479112	France	2004/2006	
SRR2043632	Hong_Kong	Apr-2014	22.15 N 114.10 E
ERR480804	France	2004/2006	
ERR209594	Spain	2008-2010	
ERR479547	Germany	2011/2013	
ERR479027	France	2004/2006	
ERR525769	Denmark	2008/2010	
ERR481091	Germany	2011/2013	
ERR748177	Germany	2011/2014	
SRR4423656	USA	2014-06-23	39.288462639338995 N 76.62594594061375 W
ERR480873	France	2004/2006	
ERR479017	France	2004/2006	
SRR2938450	El Salvador	07-Jan-2013	
ERR209626	Spain	2008-2010	
ERR321265	Denmark	2008-2010	
ERR479212	France	2004/2006	
ERR321581	Denmark	2008-2010	
ERR209337	Denmark	2008-2010	
SRR2089089	Canada	2012-12-17	49 N 123 W
ERR209311	Denmark	2008-2010	
ERR209853	Spain	2008-2010	
SRR3182004	USA	2013-12-18	38.984652 N 77.094709 W
ERR1190974	China	2014	
ERR748195	Germany	2011/2014	
ERR209570	Spain	2008-2010	
ERR1190879	China	2014	
ERR321569	Denmark	2008-2010	
ERR480665	France	2004/2006	
ERR589808	China	2012	
ERR479401	France	2004/2006	
ERR210300	Denmark	2008-2010	
ERR210138	Denmark	2008-2010	
ERR480736	France	2004/2006	
ERR321134	Denmark	2008-2010	
ERR525772	Denmark	2008/2010	
ERR209914	Denmark	2008-2010	
ERR321401	Denmark	2008-2010	
SRR3182003	USA	2013-12-18	38.984652 N 77.094709 W
ERR748192	Germany	2011/2014	
ERR481048	Germany	2011/2013	
SRR1620993	USA	2011-09-30	38.984652 N 77.094709 W
ERR210619	Spain	2008-2010	
SRR2107173	Argentina	05-Sep-08	34.07 S 59.07 W
ERR479228	France	2004/2006	
ERR480767	France	2004/2006	
ERR748188	Germany	2011/2014	
ERR1190630	China	2014	
ERR479193	France	2004/2006	
ERR748165	Germany	2011/2014	
ERR480629	France	2004/2006	
ERR209829	Spain	2008-2010	
ERR414235	Denmark	2008/2010	
ERR1018197	China	2012	
ERR420365	Pacific Ocean	2011/2012	
ERR209980	Denmark	2008-2010	
ERR414563	Denmark	2008/2010	
ERR1018303	China	2012	
ERR479524	Germany	2011/2013	
SRR1106773	China	2012.11-2.13.5	32056.10""-11336'35.96
ERR321537	Denmark	2008-2010	
ERR589826	China	2012	
ERR209269	Denmark	2008-2010	
ERR748319	Germany	2011/2014	
ERR210410	Spain	2008-2010	
ERR414307	Denmark	2008/2010	
SRR1046369	Luxembourg	25-Jan-2011	49.5134139, 006.0179250
ERR748351	Germany	2011/2014	
ERR321213	Denmark	2008-2010	
ERR209289	Denmark	2008-2010	
SRR3182134	USA	2014-01-24	38.984652 N 77.094709 W
SRR2938598	Peru	07-Aug-2012	
ERR748482	Germany	2011/2014	
SRR1554400	Canada	Oct-2010	missing
ERR748450	Germany	2011/2014	
ERR480462	France	2004/2006	
ERR414765	Spain	2008/2010	
SRR3993061	China	Oct-2010	43.95 N 116.10 E
ERR589540	China	2012	
ERR480463	France	2004/2006	
ERR479443	Germany	2011/2013	
ERR414337	Denmark	2008/2010	
ERR210245	Denmark	2008-2010	
ERR1190926	China	2014	
ERR527055	China	2011	
SRR4032483	USA	2013	29.77152983140313 N 95.22124444140628 W
SRR1624821	USA	2012-04-11	38.984652 N 77.094709 W
ERR321162	Denmark	2008-2010	
ERR210690	Spain	2008-2010	
ERR209649	Spain	2008-2010	
ERR748370	Germany	2011/2014	
ERR414663	Spain	2008/2010	
ERR480902	France	2004/2006	
ERR748113	Germany	2011/2014	
ERR528319	China	2011	
ERR480721	France	2004/2006	
ERR209600	Spain	2008-2010	
ERR479403	France	2004/2006	
ERR210705	Spain	2008-2010	
ERR414576	Denmark	2008/2010	
ERR321383	Denmark	2008-2010	
ERR209485	Denmark	2008-2010	
ERR209947	Denmark	2008-2010	
SRR2308974	China	2012-12	34.65 N 119.17 E
ERR321184	Denmark	2008-2010	
ERR480871	France	2004/2006	
ERR209266	Denmark	2008-2010	
SRR3182128	USA	2014-01-24	38.984652 N 77.094709 W
SRR3181997	USA	2013-12-18	38.984652 N 77.094709 W
SRR2183695	USA	06-18-2014	
SRR3184257	USA	2014-01-28	38.984652 N 77.094709 W
ERR321402	Denmark	2008-2010	
SRR4435697	USA	2014-06-08	39.288462639338995 N 76.62594594061375 W
SRR4032627	USA	2013	29.77152983140312 N 95.22124444140627 W
SRR3993023	Mongolia	Oct-2010	47.30 N 106.15 E
SRR4435717	USA	2014-06-09	39.288462639338995 N 76.62594594061375 W
SRR2155395	Germany	May-2010	not applicable
ERR480475	France	2004/2006	
ERR1018193	China	2012	
SRR3313073	Luxembourg	2012-12-07	49.5 N 6.2 E
SRR4423704	USA	2014-06-16	39.288462639338995 N 76.62594594061375 W
ERR480675	France	2004/2006	
ERR527120	China	2011	
ERR479209	France	2004/2006	
ERR480466	France	2004/2006	
ERR1190954	China	2014	
ERR209781	Spain	2008-2010	
SRR2938320	Peru	07-Aug-2012	
ERR527093	China	2011	
ERR209327	Denmark	2008-2010	
ERR321333	Denmark	2008-2010	
ERR1190533	China	2014	
